"date","q1","id.trader","hh.maize.q6","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13.a","hh.maize.q13.b","hh.maize.q13.c","hh.maize.q13.d","hh.maize.q13.e","hh.maize.q13.f","hh.maize.q13.g","hh.maize.q13.h","hh.maize.q13.i","hh.maize.q13.j","hh.maize.q13.k","hh.maize.q14","hh.maize.q14b","hh.maize.q14c","hh.maize.value.q15a","hh.maize.value.q15b","hh.maize.value.q15c","hh.maize.value.q15d","hh.maize.value.q15e","hh.maize.value2.q16a","hh.maize.value2.q16b","hh.maize.value2.q16c","hh.maize.value2.q16d","hh.maize.value2.q16e","hh.maize.value2.q16f","hh.maize.value2.q16g","hh.maize.value2.q16h","hh.maize.value2.q16i","hh.maize.value2.q16j","hh.maize.q17","hh.maize.q17a.a","hh.maize.q17a.b","hh.maize.q17a.c","hh.maize.q17a.d","hh.maize.q17a.96","hh.maize.other_q17a","hh.maize.q18","hh.maize.other_q18","hh.maize.q19","hh.maize.other_q19","hh.maize.radius","hh.maize.q21","hh.maize.q22a","hh.maize.q22b","hh.maize.q22c","hh.maize.q22d","hh.maize.q22e","hh.maize.q22f","hh.maize.q22g","hh.maize.q23a","hh.maize.q23b","hh.maize.q23c","hh.maize.q23d","hh.maize.q23e","hh.maize.q23f","hh.maize.q23g","hh.maize.q24","hh.maize.q25.a","hh.maize.q25.b","hh.maize.q25.c","hh.maize.q25.d","hh.maize.q25.96","hh.maize.other_q25","hh.maize.q26.6","hh.maize.q26.b","hh.maize.q26.c","hh.maize.q26.d","hh.maize.q26.e","hh.maize.q26.96","hh.maize.other_q26","hh.maize.q27","hh.maize.q28","hh.maize.q29.a","hh.maize.q29.b","hh.maize.q29.c","hh.maize.q29.d","hh.maize.q29.e","hh.maize.q29.f","hh.maize.q29.g","hh.maize.q29.h","hh.maize.q29.i","hh.maize.q29.96","hh.maize.other_q29","hh.maize.q30.a","hh.maize.q30.b","hh.maize.q30.c","hh.maize.q30.d","hh.maize.q30.e","hh.maize.q30.f","hh.maize.q30.g","hh.maize.q30.96","hh.maize.other_q30","hh.maize.q31","hh.maize.q32","hh.maize.q33","hh.maize.q34","hh.maize.q34b","hh.maize.q35","hh.maize.q36.a","hh.maize.q36.b","hh.maize.q36.c","hh.maize.q36.d","hh.maize.q36.e","hh.maize.q36.96","hh.maize.other_q36","hh.maize.q37","hh.maize.q38","hh.maize.q39.a","hh.maize.q39.b","hh.maize.q39.c","hh.maize.q39.d","hh.maize.q39.e","hh.maize.q39.96","hh.maize.other_q39","hh.maize.q40","hh.maize.q40a","hh.maize.q40b","hh.maize.q40c","hh.maize.q40d","hh.maize.q40e","vilID","parID","subID","distID"
"7/25/2019","Yes","T0022",30,"Male","a","b","1/1/2003","1/1/2003","Yes","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","60","No","n/a",70,0,0,30,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","g","6",20,2500,500,"n/a","n/a","Yes","50",8,1000,600,"n/a","n/a","Yes","20","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",3,4,3,3,5,5,1,1,1,1
"7/25/2019","Yes","T0023",35,"Male","a","d","1/1/2006","1/1/2006","Yes","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","75","No","n/a",50,20,0,30,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","g","10",10,500,280,"n/a","n/a","No","n/a",2,1000,400,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","Yes","No","2","Yes","2000","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Farmers  want advance  and yet sometimes I can't  handle",4,5,3,4,4,4,1,8,1,1
"7/25/2019","Yes","T0024",26,"Male","a","c","1/1/2008","1/1/2010","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","50","No","n/a",75,25,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","g","5",30,6,300,"n/a","n/a","No","n/a",4,3,900,"n/a","n/a","No","n/a","n/a",TRUE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Shelling service ","Yes","Yes","2","Yes","500","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Defaulting farmers creating bad debts ",1,5,5,4,5,5,2,4,1,1
"7/25/2019","Yes","T0025",36,"Male","a","b","1/1/2009","1/1/2009","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","g","999",5,250,250,"n/a","n/a","Yes","1",10,500,800,"n/a","n/a","Yes","1","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","200","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Poor quality maize seed",4,4,5,5,5,5,1,6,1,1
"7/25/2019","Yes","T0026",33,"Male","a","b","1/1/2010","1/1/2011","Yes","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",30,20,0,50,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",2,1000,250,"n/a","n/a","No","n/a",4,400,600,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","200","Yes",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",1,5,5,5,5,5,1,12,1,1
"7/25/2019","Yes","T0027",25,"Male","a","c","1/1/2017","1/1/2017","Yes","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",70,20,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","c","3",10,600,250,"n/a","n/a","No","n/a",6,200,900,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","1000","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",1,5,4,4,5,5,1,10,1,1
"7/25/2019","Yes","T0028",44,"Male","a","c","1/1/2000","1/1/2000","Yes","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","No","n/a",60,30,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",20,1000,300,"n/a","n/a","No","n/a",40,2000,800,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",2,5,4,5,5,5,1,9,1,1
"7/25/2019","Yes","T0136",36,"Male","a","b","1/1/2000","1/1/2000","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","20","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","e","15",100,600,200,"n/a","n/a","Yes","250",20,200,700,"n/a","n/a","Yes","100","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","1","Yes","500","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","No",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",2,4,3,3,5,5,2,7,1,1
"7/25/2019","Yes","T0252",39,"Male","a","b","1/1/2015","1/1/2015","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","60","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",30,500,300,"n/a","n/a","Yes","50",5,200,700,"n/a","n/a","Yes","40","n/a",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","200","Yes",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"LOW QUALITY RICE WITH ALOT OF DIRT",2,3,3,4,5,5,2,13,1,1
"7/25/2019","Yes","T0253",53,"Male","a","b","1/1/1980","1/1/1980","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","80","No","n/a",70,20,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","d","n/a",5,3000,300,"n/a","n/a","No","n/a",30,7000,1000,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","1000","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"WHEN DRYING THE MAIZE WHEN ITS NOT FULLY DRY IT LOOSES MOISTURE",1,5,5,5,5,3,2,13,1,1
"7/25/2019","Yes","T0254",54,"Male","a","a","1/1/1980","1/1/1980","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","80","No","n/a",20,0,0,80,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","c","10",3,7000,300,"n/a","n/a","Yes","3000",5,10000,1000,"n/a","n/a","Yes","1000","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","10000","Yes",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"WE AT TIMES EVEN SORT FROM THE SELLER BEFORE WE PAY","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"DIRT IN THE MAIZE",1,1,3,4,5,5,2,13,1,1
"7/25/2019","Yes","T0255",38,"Male","a","b","1/1/2007","1/1/2007","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","95","No","n/a",0,40,0,60,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","a","n/a",4,7000,500,"n/a","n/a","Yes","3000",1,10000,1000,"n/a","n/a","Yes","4000","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","No","n/a","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"PRICES DIFFER FROM PLACE FROM",1,5,4,5,5,5,2,13,1,1
"7/23/2019","Yes","T0029",26,"Male","a","d","1/1/2010","1/1/2012","Yes","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","20","Yes","50",5,0,0,90,5,"0","40","10","0","0","0","0","50","0","0","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","Schools","d","n/a","96","Sometimes schools and shop ownersbring their own trucks to collect. But he also rents a boda boda with a cart","b","n/a",20,5000,600,"15","800","No","n/a",10,3000,1000,"10","1200","No","n/a","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","n/a","a","20000",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",1,4,5,5,5,5,1,1,2,1
"7/23/2019","Yes","T0030",45,"Female","a","b","1/1/2009","1/1/2009","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","80",40,0,0,0,60,"0","90","0","0","0","0","0","10","0","0","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","d","n/a","96","They find her at the mill","b","n/a",5,2000,800,"999","1000","No","n/a",20,200,1500,"999","2000","No","n/a","No",FALSE,FALSE,FALSE,FALSE,TRUE,"Sells at anytime because she needs the money","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Sells at anytime becsuse she needs the money and also people who want to buy find her there. She does not look for them","n/a","n/a",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","No","n/a","n/a","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",1,3,4,4,5,4,1,2,2,1
"7/23/2019","Yes","T0031",44,"Male","a","b","1/1/1998","1/1/1998","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",7,2000,800,"n/a","n/a","Yes","5",1,200,1300,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Helps them with somr money","Yes","Yes","1","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",1,3,3,3,5,5,1,3,2,1
"7/24/2019","Yes","T0033",63,"Male","a","b","1/1/1963","1/1/2000","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a",100,0,8,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","h","n/a","n/a","n/a","i","6",5,100,300,"n/a","n/a","No","n/a",6,100,700,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Packs and treats with chemicals","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",1,3,5,3,3,5,1,8,3,1
"7/24/2019","Yes","T0034",39,"Male","a","d","1/1/1995","1/1/1995","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","40","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","d","n/a",4,3000,370,"n/a","n/a","Yes","50",5,1500,500,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","No","1","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Capital",1,3,4,5,5,5,4,2,3,1
"7/24/2019","Yes","T0035",40,"Male","a","c","1/1/2009","1/1/2009","Yes","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",90,8,0,9,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","f","n/a",2,3000,500,"n/a","n/a","No","n/a",5,300,600,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chemicals addition ","n/a","Yes",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",1,4,3,5,5,5,1,9,3,1
"7/24/2019","Yes","T0036",52,"Male","a","c","1/1/2009","1/1/2009","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","30","Yes","56",100,0,0,0,0,"10","30","60","0","0","0","0","0","0","0","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","n/a","d","n/a","i","n/a","d","n/a",8,3000,350,"1","380","No","n/a",6,2000,900,"2","950","No","n/a","Yes",FALSE,TRUE,TRUE,TRUE,FALSE,"n/a","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","n/a","b","10000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","1000","No",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"We no longer get enough produce because of bad seasons",1,5,5,5,4,4,1,5,3,1
"7/24/2019","Yes","T0037",48,"Male","a","c","1/1/1995","1/1/1995","Yes","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","90","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","e","40",35,2000,400,"n/a","n/a","No","n/a",20,10,1000,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","500","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",2,5,3,4,5,5,5,8,3,1
"7/24/2019","Yes","T0038",39,"Male","a","e","1/1/2008","1/1/2002","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","75","Yes","35",60,0,0,40,0,"0","40","60","0","0","0","0","0","0","0","Yes","FALSE","FALSE","TRUE","TRUE","TRUE","Retail shop within and neighbouring sub counties","c","n/a","d","n/a","d","n/a",20,1500,500,"8","600","No","n/a",5,4000,750,"15","1000","No","n/a","Yes",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a","b","10000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",3,4,4,4,4,5,2,8,3,1
"7/24/2019","Yes","T0039",49,"Male","a","d","1/1/1992","1/1/1992","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","40","No","n/a",30,8,0,70,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",20,1500,300,"n/a","n/a","No","n/a",5,300,700,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"When i ran out of working capital","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","No","n/a","No",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lack of enough capital",1,4,4,5,4,4,1,4,3,1
"7/24/2019","Yes","T0040",50,"Male","a","b","1/1/2005","1/1/2005","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","30","Yes","10",50,0,0,50,0,"30","10","50","10","0","0","0","0","0","0","Yes","FALSE","FALSE","TRUE","TRUE","FALSE","n/a","c","n/a","d","n/a","d","n/a",10,500,300,"0","500","No","n/a",4,200,500,"2","600","No","n/a","Yes",TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","n/a","b","10000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Defaulters",1,4,3,4,3,2,1,2,3,1
